TransactionNo,Items,DateTime
346,Coffee,2016-03-11 08:15:21
346,Coffee,2016-03-11 08:15:21
346,Pastry,2016-03-11 08:15:21
346,Pastry,2016-03-11 08:15:21
346,Coffee,2016-03-11 08:15:21
347,Medialuna,2016-03-11 08:40:43
348,Bread,2016-03-11 08:49:23
348,Tea,2016-03-11 08:49:23
348,Sandwich,2016-03-11 08:49:23
349,Bread,2016-03-11 08:54:40
350,Jam,2016-03-11 09:00:24
350,Coffee,2016-03-11 09:00:24
350,Farm House,2016-03-11 09:00:24
351,Focaccia,2016-03-11 09:02:32
352,Bread,2016-03-11 09:06:17
353,Tartine,2016-03-11 09:08:32
353,Pastry,2016-03-11 09:08:32
353,Bread,2016-03-11 09:08:32
353,My-5 Fruit Shoot,2016-03-11 09:08:32
354,Farm House,2016-03-11 09:13:37
354,Pastry,2016-03-11 09:13:37
355,Bread,2016-03-11 09:19:54
355,Pastry,2016-03-11 09:19:54
356,Pastry,2016-03-11 09:24:38
356,Bread,2016-03-11 09:24:38
357,Jam,2016-03-11 09:31:19
357,Coffee,2016-03-11 09:31:19
358,Farm House,2016-03-11 09:34:00
359,Bread,2016-03-11 09:34:56
359,Pastry,2016-03-11 09:34:56
360,Coffee,2016-03-11 09:44:36
360,Tea,2016-03-11 09:44:36
360,Bread,2016-03-11 09:44:36
361,Jam,2016-03-11 09:45:20
363,Pastry,2016-03-11 09:57:55
363,Medialuna,2016-03-11 09:57:55
363,Medialuna,2016-03-11 09:57:55
364,Coffee,2016-03-11 09:59:18
365,Tea,2016-03-11 10:01:12
366,Bread,2016-03-11 10:04:37
367,Bread,2016-03-11 10:10:26
367,Pastry,2016-03-11 10:10:26
368,Pastry,2016-03-11 10:13:05
369,Farm House,2016-03-11 10:26:03
370,Tea,2016-03-11 10:27:05
371,Coffee,2016-03-11 10:39:12
371,Brownie,2016-03-11 10:39:12
371,Alfajores,2016-03-11 10:39:12
371,Fudge,2016-03-11 10:39:12
372,Bread,2016-03-11 10:48:46
372,Fudge,2016-03-11 10:48:46
372,Cookies,2016-03-11 10:48:46
373,Coffee,2016-03-11 11:03:49
374,Bread,2016-03-11 11:05:44
375,Coffee,2016-03-11 11:15:14
375,Coffee,2016-03-11 11:15:14
375,Jam,2016-03-11 11:15:14
375,Pastry,2016-03-11 11:15:14
376,Soup,2016-03-11 11:20:31
376,Coffee,2016-03-11 11:20:31
377,Smoothies,2016-03-11 11:23:16
377,Soup,2016-03-11 11:23:16
377,Hearty & Seasonal,2016-03-11 11:23:16
377,Pastry,2016-03-11 11:23:16
378,Pastry,2016-03-11 11:31:01
378,Bread,2016-03-11 11:31:01
379,Pastry,2016-03-11 11:47:18
379,Medialuna,2016-03-11 11:47:18
380,Tea,2016-03-11 11:51:52
380,Coffee,2016-03-11 11:51:52
381,Bread,2016-03-11 11:53:09
381,Cookies,2016-03-11 11:53:09
382,Coffee,2016-03-11 12:01:18
382,Coffee,2016-03-11 12:01:18
382,Bread,2016-03-11 12:01:18
382,Hearty & Seasonal,2016-03-11 12:01:18
382,Pick and Mix Bowls,2016-03-11 12:01:18
382,Sandwich,2016-03-11 12:01:18
382,Focaccia,2016-03-11 12:01:18
383,Coffee,2016-03-11 12:02:49
384,Coffee,2016-03-11 12:05:25
384,Sandwich,2016-03-11 12:05:25
384,Brownie,2016-03-11 12:05:25
385,Brownie,2016-03-11 12:07:24
385,Cookies,2016-03-11 12:07:24
386,Coffee,2016-03-11 12:12:03
387,Coffee,2016-03-11 12:16:15
388,Sandwich,2016-03-11 12:23:47
388,Bread,2016-03-11 12:23:47
388,Coffee,2016-03-11 12:23:47
389,Coffee,2016-03-11 12:37:58
389,Hot chocolate,2016-03-11 12:37:58
390,Tea,2016-03-11 12:47:09
391,Sandwich,2016-03-11 13:02:37
391,Coffee,2016-03-11 13:02:37
391,Brownie,2016-03-11 13:02:37
392,Brownie,2016-03-11 13:19:57
392,Pastry,2016-03-11 13:19:57
392,Focaccia,2016-03-11 13:19:57
392,Farm House,2016-03-11 13:19:57
393,Cake,2016-03-11 13:30:57
393,Focaccia,2016-03-11 13:30:57
394,Soup,2016-03-11 13:35:48
394,Hearty & Seasonal,2016-03-11 13:35:48
394,Mineral water,2016-03-11 13:35:48
395,Hearty & Seasonal,2016-03-11 13:36:09
396,Hearty & Seasonal,2016-03-11 13:37:53
397,Coffee,2016-03-11 13:41:42
397,Coffee,2016-03-11 13:41:42
397,Pastry,2016-03-11 13:41:42
398,Coffee,2016-03-11 14:00:26
399,Tea,2016-03-11 14:03:07
399,Cake,2016-03-11 14:03:07
400,Coffee,2016-03-11 14:09:44
400,Soup,2016-03-11 14:09:44
401,Bread,2016-03-11 14:14:56
401,Focaccia,2016-03-11 14:14:56
401,Fudge,2016-03-11 14:14:56
402,Hot chocolate,2016-03-11 14:16:50
402,Coffee,2016-03-11 14:16:50
402,Alfajores,2016-03-11 14:16:50
403,Brownie,2016-03-11 14:26:27
403,Pastry,2016-03-11 14:26:27
403,Cake,2016-03-11 14:26:27
404,Medialuna,2016-03-11 14:40:15
404,Alfajores,2016-03-11 14:40:15
404,Dulce de Leche,2016-03-11 14:40:15
405,Dulce de Leche,2016-03-11 14:41:13
405,Alfajores,2016-03-11 14:41:13
406,Bread,2016-03-11 14:48:35
406,Cake,2016-03-11 14:48:35
407,Cake,2016-03-11 14:51:45
407,Coffee,2016-03-11 14:51:45
408,Bread,2016-03-11 15:00:24
409,Sandwich,2016-03-11 15:01:52
410,Bread,2016-03-11 15:06:48
410,Coffee,2016-03-11 15:06:48
410,Alfajores,2016-03-11 15:06:48
410,Medialuna,2016-03-11 15:06:48
411,Coffee,2016-03-11 15:19:41
412,Bread,2016-03-11 15:23:33
412,Alfajores,2016-03-11 15:23:33
413,Tea,2016-03-11 15:27:03
413,Coffee,2016-03-11 15:27:03
414,Bread,2016-03-11 15:33:17
415,Dulce de Leche,2016-03-11 15:33:40
416,Farm House,2016-03-11 15:40:11
417,Fudge,2016-03-11 15:41:18
418,Coffee,2016-03-11 15:42:41
419,Coffee,2016-03-11 15:55:46
419,Alfajores,2016-03-11 15:55:46
419,Juice,2016-03-11 15:55:46
419,Ella's Kitchen Pouches,2016-03-11 15:55:46
419,Brownie,2016-03-11 15:55:46
420,Alfajores,2016-03-11 15:59:29
421,Alfajores,2016-03-11 16:06:19
421,Brownie,2016-03-11 16:06:19
421,Cookies,2016-03-11 16:06:19
421,Bread,2016-03-11 16:06:19
421,Juice,2016-03-11 16:06:19
422,Cake,2016-03-11 16:10:01
422,Cookies,2016-03-11 16:10:01
423,Pick and Mix Bowls,2016-03-11 16:17:24
424,Coffee,2016-03-11 16:28:32
425,Farm House,2016-03-11 16:42:40
426,Tea,2016-03-11 17:15:20
427,Coffee,2016-03-11 17:25:09
428,Focaccia,2016-03-11 17:29:00
428,Farm House,2016-03-11 17:29:00
429,Dulce de Leche,2016-03-11 17:32:25
430,Juice,2016-03-11 17:40:05
430,My-5 Fruit Shoot,2016-03-11 17:40:05
430,Ella's Kitchen Pouches,2016-03-11 17:40:05
430,Cookies,2016-03-11 17:40:05
431,Bread,2016-03-11 17:45:07
432,Hot chocolate,2016-03-11 18:07:31
433,Coffee,2016-03-11 18:08:19
435,Coffee,2016-03-11 18:51:13
436,Coffee,2016-03-11 19:00:19
437,Medialuna,2016-04-11 07:32:33
438,Bread,2016-04-11 08:34:28
438,Tea,2016-04-11 08:34:28
438,Jam,2016-04-11 08:34:28
439,Farm House,2016-04-11 08:36:49
440,Bread,2016-04-11 08:40:07
441,Coffee,2016-04-11 08:45:42
442,Medialuna,2016-04-11 08:53:11
442,Coffee,2016-04-11 08:53:11
443,Bread,2016-04-11 09:02:15
444,Medialuna,2016-04-11 09:05:15
444,Pastry,2016-04-11 09:05:15
444,Medialuna,2016-04-11 09:05:15
445,Coffee,2016-04-11 09:07:34
445,Coffee,2016-04-11 09:07:34
445,Jam,2016-04-11 09:07:34
446,Bread,2016-04-11 09:08:17
446,Coffee,2016-04-11 09:08:17
447,Coffee,2016-04-11 09:09:54
447,Coffee,2016-04-11 09:09:54
448,Bread,2016-04-11 09:11:33
449,Hot chocolate,2016-04-11 09:13:17
450,Bread,2016-04-11 09:14:38
450,Medialuna,2016-04-11 09:14:38
451,Bread,2016-04-11 09:22:21
451,Jam,2016-04-11 09:22:21
452,Jam,2016-04-11 09:23:35
452,Bread,2016-04-11 09:23:35
453,Coffee,2016-04-11 09:24:29
453,Bread,2016-04-11 09:24:29
454,Bread,2016-04-11 09:29:16
454,Farm House,2016-04-11 09:29:16
455,Bread,2016-04-11 09:30:11
455,Coffee,2016-04-11 09:30:11
455,Coffee,2016-04-11 09:30:11
456,Tea,2016-04-11 09:38:45
456,Pastry,2016-04-11 09:38:45
457,Coffee,2016-04-11 09:40:56
457,Coffee,2016-04-11 09:40:56
458,Bread,2016-04-11 09:52:19
459,Pastry,2016-04-11 09:55:18
459,Brownie,2016-04-11 09:55:18
460,Farm House,2016-04-11 10:01:40
461,Coffee,2016-04-11 10:01:57
462,Tea,2016-04-11 10:10:37
462,Coffee,2016-04-11 10:10:37
462,Honey,2016-04-11 10:10:37
462,Cookies,2016-04-11 10:10:37
463,Tea,2016-04-11 10:14:10
464,Bread,2016-04-11 10:24:15
465,Brownie,2016-04-11 10:25:24
466,Bread,2016-04-11 10:35:23
466,Coffee,2016-04-11 10:35:23
467,Bread,2016-04-11 10:36:59
468,Coffee,2016-04-11 10:41:46
469,Tea,2016-04-11 10:48:39
469,Tea,2016-04-11 10:48:39
470,Tea,2016-04-11 10:51:01
471,Coffee,2016-04-11 10:54:43
471,Coffee,2016-04-11 10:54:43
473,Bread,2016-04-11 11:00:57
473,Coffee,2016-04-11 11:00:57
474,Bread,2016-04-11 11:06:54
474,Bread,2016-04-11 11:06:54
475,Bread,2016-04-11 11:10:13
475,The BART,2016-04-11 11:10:13
476,Coffee,2016-04-11 11:12:22
476,Brownie,2016-04-11 11:12:22
477,Coffee,2016-04-11 11:13:28
478,Coffee,2016-04-11 11:17:35
478,Brownie,2016-04-11 11:17:35
479,Mineral water,2016-04-11 11:25:41
479,Coffee,2016-04-11 11:25:41
479,Coffee,2016-04-11 11:25:41
479,Tartine,2016-04-11 11:25:41
480,Brownie,2016-04-11 11:33:11
480,Coffee,2016-04-11 11:33:11
481,Brownie,2016-04-11 11:36:07
481,Juice,2016-04-11 11:36:07
482,Coffee,2016-04-11 11:42:12
482,Coffee,2016-04-11 11:42:12
482,Bread,2016-04-11 11:42:12
482,Tea,2016-04-11 11:42:12
482,Alfajores,2016-04-11 11:42:12
482,Medialuna,2016-04-11 11:42:12
482,Pastry,2016-04-11 11:42:12
482,Jam,2016-04-11 11:42:12
483,Bread,2016-04-11 12:09:05
484,Fudge,2016-04-11 12:13:14
484,Fudge,2016-04-11 12:13:14
485,Coffee,2016-04-11 12:17:15
485,Pick and Mix Bowls,2016-04-11 12:17:15
486,Pastry,2016-04-11 12:34:45
486,Bread,2016-04-11 12:34:45
487,Soup,2016-04-11 12:45:42
487,Scandinavian,2016-04-11 12:45:42
487,Coffee,2016-04-11 12:45:42
487,Mineral water,2016-04-11 12:45:42
488,Juice,2016-04-11 12:51:54
488,Mineral water,2016-04-11 12:51:54
488,Sandwich,2016-04-11 12:51:54
488,Pick and Mix Bowls,2016-04-11 12:51:54
489,Bread,2016-04-11 12:54:15
489,Pastry,2016-04-11 12:54:15
489,Bread,2016-04-11 12:54:15
490,Hearty & Seasonal,2016-04-11 12:56:51
490,Hearty & Seasonal,2016-04-11 12:56:51
490,Coffee,2016-04-11 12:56:51
490,Coffee,2016-04-11 12:56:51
491,Bread,2016-04-11 13:01:38
491,Hearty & Seasonal,2016-04-11 13:01:38
491,Coffee,2016-04-11 13:01:38
491,Mineral water,2016-04-11 13:01:38
492,Coffee,2016-04-11 13:04:40
492,Tartine,2016-04-11 13:04:40
492,Sandwich,2016-04-11 13:04:40
492,Brownie,2016-04-11 13:04:40
493,Coffee,2016-04-11 13:15:24
493,Brownie,2016-04-11 13:15:24
494,Alfajores,2016-04-11 13:39:44
494,Coffee,2016-04-11 13:39:44
494,Tartine,2016-04-11 13:39:44
495,Mighty Protein,2016-04-11 13:55:51
495,Coffee,2016-04-11 13:55:51
497,Coffee,2016-04-11 14:04:31
497,Hot chocolate,2016-04-11 14:04:31
498,Soup,2016-04-11 14:16:07
498,Jam,2016-04-11 14:16:07
498,Coffee,2016-04-11 14:16:07
498,Coffee,2016-04-11 14:16:07
499,Mineral water,2016-04-11 14:17:39
499,Brownie,2016-04-11 14:17:39
500,Scandinavian,2016-04-11 14:24:36
500,Coffee,2016-04-11 14:24:36
501,Scandinavian,2016-04-11 14:30:08
501,Coffee,2016-04-11 14:30:08
502,Coffee,2016-04-11 14:49:02
502,Coffee,2016-04-11 14:49:02
503,Coffee,2016-04-11 14:51:22
503,Coffee,2016-04-11 14:51:22
503,Hot chocolate,2016-04-11 14:51:22
503,Brownie,2016-04-11 14:51:22
503,Hearty & Seasonal,2016-04-11 14:51:22
504,Tea,2016-04-11 15:18:24
504,Cake,2016-04-11 15:18:24
505,Medialuna,2016-04-11 15:20:23
506,Alfajores,2016-04-11 15:31:51
506,Tea,2016-04-11 15:31:51
506,Coffee,2016-04-11 15:31:51
507,Coffee,2016-04-11 15:35:06
507,Juice,2016-04-11 15:35:06
507,Brownie,2016-04-11 15:35:06
507,Alfajores,2016-04-11 15:35:06
508,Coffee,2016-04-11 15:35:49
508,Sandwich,2016-04-11 15:35:49
509,Bread,2016-04-11 15:36:38
509,Soup,2016-04-11 15:36:38
510,Soup,2016-04-11 15:37:02
510,Bread,2016-04-11 15:37:02
511,Bread,2016-04-11 15:38:27
512,Tea,2016-04-11 15:39:57
512,Brownie,2016-04-11 15:39:57
512,Cookies,2016-04-11 15:39:57
513,Coffee,2016-04-11 15:41:06
513,Bread,2016-04-11 15:41:06
513,Brownie,2016-04-11 15:41:06
514,Brownie,2016-04-11 15:51:24
515,Cookies,2016-04-11 15:57:56
515,Bread,2016-04-11 15:57:56
515,Jam,2016-04-11 15:57:56
516,Coffee,2016-04-11 16:04:23
517,Tea,2016-04-11 16:14:01
517,Brownie,2016-04-11 16:14:01
517,Tea,2016-04-11 16:14:01
518,Alfajores,2016-04-11 16:56:18
518,Medialuna,2016-04-11 16:56:18
518,Scandinavian,2016-04-11 16:56:18
519,Hot chocolate,2016-04-11 17:52:34
519,Coffee,2016-04-11 17:52:34
519,Alfajores,2016-04-11 17:52:34
519,Cookies,2016-04-11 17:52:34
520,Brownie,2016-04-11 17:58:43
521,Fudge,2016-04-11 18:48:37
522,Tea,2016-04-11 19:02:45
522,Brownie,2016-04-11 19:02:45
523,Dulce de Leche,2016-04-11 20:00:47
523,Fudge,2016-04-11 20:00:47
524,Bread,2016-05-11 08:29:32
524,Scandinavian,2016-05-11 08:29:32
524,Fudge,2016-05-11 08:29:32
524,Granola,2016-05-11 08:29:32
524,Pastry,2016-05-11 08:29:32
524,Coffee,2016-05-11 08:29:32
525,Bread,2016-05-11 08:32:12
525,Fudge,2016-05-11 08:32:12
526,Hot chocolate,2016-05-11 08:36:10
526,Coffee,2016-05-11 08:36:10
526,Medialuna,2016-05-11 08:36:10
526,Medialuna,2016-05-11 08:36:10
527,Bread,2016-05-11 08:39:13
528,Bread,2016-05-11 08:42:16
528,Medialuna,2016-05-11 08:42:16
529,Bread,2016-05-11 08:50:09
529,Coffee,2016-05-11 08:50:09
529,Medialuna,2016-05-11 08:50:09
529,Jam,2016-05-11 08:50:09
530,Jam,2016-05-11 08:51:08
530,Coffee,2016-05-11 08:51:08
530,Brownie,2016-05-11 08:51:08
531,Bread,2016-05-11 08:53:55
531,Coffee,2016-05-11 08:53:55
531,Jam,2016-05-11 08:53:55
532,Scandinavian,2016-05-11 08:57:49
533,Coffee,2016-05-11 09:00:47
533,Cookies,2016-05-11 09:00:47
534,Coffee,2016-05-11 09:03:58
534,Coffee,2016-05-11 09:03:58
534,Scandinavian,2016-05-11 09:03:58
535,Bread,2016-05-11 09:09:16
536,Bread,2016-05-11 09:10:36
537,Jam,2016-05-11 09:18:53
537,Brownie,2016-05-11 09:18:53
537,Coffee,2016-05-11 09:18:53
537,Coffee,2016-05-11 09:18:53
538,Coffee,2016-05-11 09:19:59
539,Brownie,2016-05-11 09:26:27
539,Hot chocolate,2016-05-11 09:26:27
540,Bread,2016-05-11 09:27:36
541,Bread,2016-05-11 09:33:49
541,Bread,2016-05-11 09:33:49
541,Medialuna,2016-05-11 09:33:49
542,Coffee,2016-05-11 09:34:43
542,Hot chocolate,2016-05-11 09:34:43
542,Brownie,2016-05-11 09:34:43
543,Scandinavian,2016-05-11 09:36:48
544,Basket,2016-05-11 09:40:12
544,Bread,2016-05-11 09:40:12
545,Coffee,2016-05-11 09:41:44
545,Bread,2016-05-11 09:41:44
545,Brownie,2016-05-11 09:41:44
546,Cake,2016-05-11 09:43:52
546,Fudge,2016-05-11 09:43:52
547,Coffee,2016-05-11 09:47:53
547,Hot chocolate,2016-05-11 09:47:53
547,Coffee,2016-05-11 09:47:53
547,Basket,2016-05-11 09:47:53
548,Scandinavian,2016-05-11 10:01:24
549,Scandinavian,2016-05-11 10:07:32
550,Coffee,2016-05-11 10:14:02
550,Bread,2016-05-11 10:14:02
550,Coffee,2016-05-11 10:14:02
550,Cake,2016-05-11 10:14:02
550,Medialuna,2016-05-11 10:14:02
551,Coffee,2016-05-11 10:17:23
551,Coffee,2016-05-11 10:17:23
551,Medialuna,2016-05-11 10:17:23
552,Bread,2016-05-11 10:19:59
552,Pastry,2016-05-11 10:19:59
553,Bread,2016-05-11 10:20:46
553,Brownie,2016-05-11 10:20:46
554,Medialuna,2016-05-11 10:23:02
554,Farm House,2016-05-11 10:23:02
555,Bread,2016-05-11 10:24:34
555,Medialuna,2016-05-11 10:24:34
556,Brownie,2016-05-11 10:26:16
556,Medialuna,2016-05-11 10:26:16
556,Hot chocolate,2016-05-11 10:26:16
556,Smoothies,2016-05-11 10:26:16
556,Coffee,2016-05-11 10:26:16
557,Bread,2016-05-11 10:29:41
557,Tea,2016-05-11 10:29:41
557,Coffee,2016-05-11 10:29:41
557,Brownie,2016-05-11 10:29:41
557,Medialuna,2016-05-11 10:29:41
558,Medialuna,2016-05-11 10:32:09
558,Medialuna,2016-05-11 10:32:09
558,Cookies,2016-05-11 10:32:09
559,Coffee,2016-05-11 10:33:20
559,Medialuna,2016-05-11 10:33:20
560,Bread,2016-05-11 10:35:12
560,Fudge,2016-05-11 10:35:12
562,Coffee,2016-05-11 10:38:58
562,Tea,2016-05-11 10:38:58
563,Coffee,2016-05-11 10:40:35
563,Cookies,2016-05-11 10:40:35
564,Pastry,2016-05-11 10:43:10
564,Bread,2016-05-11 10:43:10
564,Brownie,2016-05-11 10:43:10
565,Bread,2016-05-11 10:44:58
565,Coffee,2016-05-11 10:44:58
565,Bread,2016-05-11 10:44:58
566,Coffee,2016-05-11 10:52:09
566,Coffee,2016-05-11 10:52:09
566,Tea,2016-05-11 10:52:09
567,Bread,2016-05-11 10:53:49
568,Medialuna,2016-05-11 10:57:31
568,Coffee,2016-05-11 10:57:31
569,My-5 Fruit Shoot,2016-05-11 11:03:33
569,Coffee,2016-05-11 11:03:33
569,Brownie,2016-05-11 11:03:33
570,Coffee,2016-05-11 11:07:57
570,Fudge,2016-05-11 11:07:57
571,Coffee,2016-05-11 11:14:43
572,Coffee,2016-05-11 11:20:07
572,Basket,2016-05-11 11:20:07
573,Farm House,2016-05-11 11:20:30
574,Farm House,2016-05-11 11:21:31
575,Coffee,2016-05-11 11:22:49
575,Brownie,2016-05-11 11:22:49
576,Scandinavian,2016-05-11 11:24:17
576,Brownie,2016-05-11 11:24:17
576,My-5 Fruit Shoot,2016-05-11 11:24:17
577,Tartine,2016-05-11 11:26:56
577,Coffee,2016-05-11 11:26:56
577,Hot chocolate,2016-05-11 11:26:56
577,Brownie,2016-05-11 11:26:56
578,Brownie,2016-05-11 11:31:33
578,Bread,2016-05-11 11:31:33
578,Hot chocolate,2016-05-11 11:31:33
579,Jam,2016-05-11 11:34:15
579,Fudge,2016-05-11 11:34:15
580,Coffee,2016-05-11 11:35:46
581,Fudge,2016-05-11 11:37:53
583,Mighty Protein,2016-05-11 11:49:10
583,Hearty & Seasonal,2016-05-11 11:49:10
583,Coffee,2016-05-11 11:49:10
583,Tea,2016-05-11 11:49:10
583,Cake,2016-05-11 11:49:10
584,Coffee,2016-05-11 11:49:56
585,Scandinavian,2016-05-11 11:50:54
586,Cake,2016-05-11 11:53:38
586,Victorian Sponge,2016-05-11 11:53:38
586,Scandinavian,2016-05-11 11:53:38
587,Tea,2016-05-11 11:56:57
587,Cake,2016-05-11 11:56:57
588,Coffee,2016-05-11 11:58:21
588,Coffee,2016-05-11 11:58:21
589,Coffee,2016-05-11 12:14:47
589,Coffee,2016-05-11 12:14:47
590,Bread,2016-05-11 12:15:45
591,Frittata,2016-05-11 12:18:04
592,Coffee,2016-05-11 12:19:48
592,Coffee,2016-05-11 12:19:48
592,My-5 Fruit Shoot,2016-05-11 12:19:48
592,Brownie,2016-05-11 12:19:48
593,Focaccia,2016-05-11 12:22:00
593,Fairy Doors,2016-05-11 12:22:00
594,Tea,2016-05-11 12:27:50
594,Coffee,2016-05-11 12:27:50
594,Coffee,2016-05-11 12:27:50
595,Hot chocolate,2016-05-11 12:31:46
595,Hearty & Seasonal,2016-05-11 12:31:46
595,Pick and Mix Bowls,2016-05-11 12:31:46
595,Brownie,2016-05-11 12:31:46
596,Frittata,2016-05-11 12:35:28
596,Coffee,2016-05-11 12:35:28
597,Bread,2016-05-11 12:37:20
597,Brownie,2016-05-11 12:37:20
598,Frittata,2016-05-11 12:44:11
599,Scandinavian,2016-05-11 12:46:04
600,Bread,2016-05-11 12:52:29
601,Farm House,2016-05-11 12:57:51
602,Pick and Mix Bowls,2016-05-11 12:58:46
602,Jam,2016-05-11 12:58:46
602,Soup,2016-05-11 12:58:46
602,Brownie,2016-05-11 12:58:46
603,Hearty & Seasonal,2016-05-11 13:01:28
603,Coffee,2016-05-11 13:01:28
603,Tea,2016-05-11 13:01:28
604,Bread,2016-05-11 13:03:55
605,Bread,2016-05-11 13:05:23
605,Frittata,2016-05-11 13:05:23
606,Scandinavian,2016-05-11 13:12:16
608,Tartine,2016-05-11 13:23:34
608,Hot chocolate,2016-05-11 13:23:34
608,Coffee,2016-05-11 13:23:34
609,Coffee,2016-05-11 13:25:20
609,Mighty Protein,2016-05-11 13:25:20
610,Frittata,2016-05-11 13:27:11
610,Coffee,2016-05-11 13:27:11
611,Scandinavian,2016-05-11 13:29:26
612,Hearty & Seasonal,2016-05-11 13:31:32
612,Coffee,2016-05-11 13:31:32
612,Mineral water,2016-05-11 13:31:32
613,Scandinavian,2016-05-11 13:43:24
615,Bread,2016-05-11 13:45:35
615,Coffee,2016-05-11 13:45:35
616,Hearty & Seasonal,2016-05-11 13:57:58
616,Soup,2016-05-11 13:57:58
616,Bread,2016-05-11 13:57:58
616,Coffee,2016-05-11 13:57:58
617,Brownie,2016-05-11 14:03:14
617,Cake,2016-05-11 14:03:14
617,Tea,2016-05-11 14:03:14
618,Mighty Protein,2016-05-11 14:08:03
618,Coffee,2016-05-11 14:08:03
620,Coffee,2016-05-11 14:12:41
620,Tea,2016-05-11 14:12:41
620,Brownie,2016-05-11 14:12:41
620,Soup,2016-05-11 14:12:41
621,Cake,2016-05-11 14:14:11
622,Hot chocolate,2016-05-11 14:32:52
622,Coffee,2016-05-11 14:32:52
622,Cake,2016-05-11 14:32:52
623,Hearty & Seasonal,2016-05-11 14:48:55
623,Coffee,2016-05-11 14:48:55
624,Coffee,2016-05-11 14:49:57
625,Frittata,2016-05-11 15:14:47
625,Coffee,2016-05-11 15:14:47
625,Brownie,2016-05-11 15:14:47
626,Sandwich,2016-05-11 15:17:20
626,Frittata,2016-05-11 15:17:20
626,Coke,2016-05-11 15:17:20
626,Mineral water,2016-05-11 15:17:20
626,Brownie,2016-05-11 15:17:20
627,Granola,2016-05-11 15:18:59
627,Scandinavian,2016-05-11 15:18:59
628,Coffee,2016-05-11 15:21:16
628,Coke,2016-05-11 15:21:16
628,Coffee,2016-05-11 15:21:16
629,Tea,2016-05-11 15:24:18
629,Tea,2016-05-11 15:24:18
629,Brownie,2016-05-11 15:24:18
629,Cake,2016-05-11 15:24:18
630,Fudge,2016-05-11 15:36:57
631,Coffee,2016-05-11 15:40:12
632,Brownie,2016-05-11 15:43:51
633,Cake,2016-05-11 15:45:29
634,Tea,2016-05-11 15:46:54
635,Coffee,2016-05-11 15:53:52
635,Coffee,2016-05-11 15:53:52
635,Coffee,2016-05-11 15:53:52
635,Soup,2016-05-11 15:53:52
635,Sandwich,2016-05-11 15:53:52
635,Cake,2016-05-11 15:53:52
636,Coffee,2016-05-11 15:56:06
636,Bread,2016-05-11 15:56:06
636,Brownie,2016-05-11 15:56:06
637,Bread,2016-05-11 16:00:53
637,Coffee,2016-05-11 16:00:53
637,Brownie,2016-05-11 16:00:53
638,Coffee,2016-05-11 16:04:24
638,Bread,2016-05-11 16:04:24
638,Brownie,2016-05-11 16:04:24
639,Brownie,2016-05-11 16:05:47
639,Coffee,2016-05-11 16:05:47
640,Coffee,2016-05-11 16:12:04
640,Soup,2016-05-11 16:12:04
640,Brownie,2016-05-11 16:12:04
641,Fudge,2016-05-11 16:20:37
642,Bread,2016-05-11 16:20:45
642,Focaccia,2016-05-11 16:20:45
643,Bread,2016-05-11 16:33:28
643,Farm House,2016-05-11 16:33:28
643,Jam,2016-05-11 16:33:28
644,Hot chocolate,2016-05-11 16:37:10
644,Brownie,2016-05-11 16:37:10
645,Hot chocolate,2016-05-11 16:43:30
646,Coffee,2016-05-11 16:45:21
646,Brownie,2016-05-11 16:45:21
647,Medialuna,2016-05-11 18:45:24
647,Pastry,2016-05-11 18:45:24
648,Bread,2016-06-11 09:17:36
650,Coffee,2016-06-11 09:42:55
650,Pastry,2016-06-11 09:42:55
650,Bread,2016-06-11 09:42:55
651,Coffee,2016-06-11 09:56:06
651,Mineral water,2016-06-11 09:56:06
652,Pastry,2016-06-11 10:09:41
652,Bread,2016-06-11 10:09:41
652,Hot chocolate,2016-06-11 10:09:41
653,Bread,2016-06-11 10:11:49
654,Bread,2016-06-11 10:12:09
655,Jam,2016-06-11 10:14:22
655,Coffee,2016-06-11 10:14:22
655,Coffee,2016-06-11 10:14:22
655,Bread,2016-06-11 10:14:22
656,Coffee,2016-06-11 10:15:14
656,Coffee,2016-06-11 10:15:14
656,Pastry,2016-06-11 10:15:14
657,Medialuna,2016-06-11 10:18:08
657,Coffee,2016-06-11 10:18:08
657,Coffee,2016-06-11 10:18:08
657,Focaccia,2016-06-11 10:18:08
657,Hearty & Seasonal,2016-06-11 10:18:08
658,Bread,2016-06-11 10:21:51
658,Farm House,2016-06-11 10:21:51
658,Coffee,2016-06-11 10:21:51
658,Jam,2016-06-11 10:21:51
659,Farm House,2016-06-11 10:24:23
660,Coffee,2016-06-11 10:43:58
660,Tea,2016-06-11 10:43:58
660,Pastry,2016-06-11 10:43:58
660,Medialuna,2016-06-11 10:43:58
661,Pastry,2016-06-11 10:45:59
661,Medialuna,2016-06-11 10:45:59
661,Coffee,2016-06-11 10:45:59
662,Coffee,2016-06-11 10:49:53
662,Hot chocolate,2016-06-11 10:49:53
662,Basket,2016-06-11 10:49:53
662,Farm House,2016-06-11 10:49:53
663,Pastry,2016-06-11 10:54:06
663,Farm House,2016-06-11 10:54:06
664,Hot chocolate,2016-06-11 10:56:49
664,Coffee,2016-06-11 10:56:49
664,My-5 Fruit Shoot,2016-06-11 10:56:49
665,Pastry,2016-06-11 10:58:14
665,Medialuna,2016-06-11 10:58:14
665,Muffin,2016-06-11 10:58:14
